"","sex","month","fips","year","deaths","deaths.pred","pop.adj","rate.adj","cause","sex.long","deaths.added.median","deaths.added.mean","deaths.added.ll","deaths.added.ul","deaths.added.two.deg.median","deaths.added.two.deg.mean","deaths.added.two.deg.ll","deaths.added.two.deg.ul","month.short","full_name","code_name","perc.mean","perc.ul","perc.ll"
"637",2,10,9,2016,484,484,1830837,0.000264359962137536,"Cardiopulmonary","Female",-5.23677218288246,-5.22551024213228,-7.84028832751063,-2.67854492096279,-10.3996835592125,-10.3765753267045,-15.5370274520101,-5.3374784065373,"Oct","Connecticut","CT",-0.0107965087647361,-0.0055341837209975,-0.0161989428254352
"638",2,1,1,2016,982,982,2506843.949335,0.000391727614421511,"Cardiopulmonary","Female",-11.5300504753644,-11.5673288309764,-14.8873249363831,-8.37975051523754,-22.8890110876813,-22.9626376204152,-29.5089803862366,-16.6608766434319,"Jan","Alabama","AL",-0.0117793572616867,-0.00853335083018079,-0.0151602086928544
"639",2,1,10,2016,176,176,489996.123428328,0.00035918651512708,"Cardiopulmonary","Female",-1.26795844126943,-1.24603531918282,-2.26800966322807,-0.243501308111686,-2.51921009706769,-2.47038860412481,-4.48663594017485,-0.48266953525858,"Jan","Delaware","DE",-0.00707974613172056,-0.00138353015972549,-0.0128864185410686
"640",2,1,11,2016,112,112,356113.74007318,0.000314506258525674,"Cardiopulmonary","Female",-0.656876027962307,-0.661469526154838,-1.32854919389992,-0.00731203408306093,-1.30247003872521,-1.31265294487123,-2.63681514786825,-0.00826510025448558,"Jan","District of Columbia","DC",-0.00590597791209677,-6.52860185987583e-05,-0.0118620463741064
"641",2,11,1,2016,900,930,2507714,0.000370855687690063,"Cardiopulmonary","Female",-7.32312358908995,-7.24213106747742,-10.1799731695029,-4.10827835165664,-14.5375182316221,-14.3798310389776,-20.1997203431267,-8.16741221924544,"Nov","Alabama","AL",-0.00804681229719714,-0.00456475372406293,-0.0113110812994476
"642",2,11,10,2016,149,153.966666666667,491395,0.000313325668081008,"Cardiopulmonary","Female",-0.985120082979121,-0.977100707394512,-1.95566703275332,-0.0383548551141401,-1.95045711655507,-1.93239361116918,-3.87203312753369,-0.060611731228397,"Nov","Delaware","DE",-0.00655772286841954,-0.000257415134994229,-0.0131252820990155
"643",2,11,11,2016,72,74.4,357940,0.000207856065262334,"Cardiopulmonary","Female",-0.480052779852604,-0.489283811820604,-0.960863116731782,-0.0167947126096242,-0.951950915733289,-0.969536716252911,-1.90670439410789,-0.0270229722911329,"Nov","District of Columbia","DC",-0.00679560849750839,-0.000233259897355891,-0.0133453210657192
"644",2,11,12,2016,3241,3349.03333333334,10542288,0.000317676137602514,"Cardiopulmonary","Female",-34.5801042661862,-34.3096526083331,-45.495914720084,-22.0991233355865,-68.7680255923839,-68.2068675421987,-90.2817174183649,-44.0079828698329,"Nov","Florida","FL",-0.0105861316286125,-0.00681861256883263,-0.014037616390029
"645",2,11,13,2016,1350,1395,5289906,0.000263709789928214,"Cardiopulmonary","Female",-10.4542464306364,-10.4374634428074,-14.6680024156991,-5.67336698422684,-20.8027296508123,-20.7660091037064,-29.1491612529142,-11.2891243425535,"Nov","Georgia","GA",-0.00773145440207953,-0.00420249406239026,-0.0108651869745919
"646",2,11,16,2016,161,166.366666666667,839608,0.000198148024633718,"Cardiopulmonary","Female",-0.714833767169125,-0.721707705643437,-1.62476812053334,0.15287926952798,-1.42096025375206,-1.43136131115138,-3.22976594324351,0.30983445115214,"Nov","Idaho","ID",-0.00448265655679153,0.000949560680298014,-0.0100917274567288
"647",2,11,17,2016,1745,1803.16666666667,6509748,0.000276994849365393,"Cardiopulmonary","Female",-9.23397658760795,-9.21977714666971,-14.8607169476404,-3.92995822766573,-18.3910173048558,-18.3657669101144,-29.554120533509,-7.82892100456968,"Nov","Illinois","IL",-0.00528353991213164,-0.00225212505883423,-0.00851617017056757
"648",2,11,18,2016,1052,1087.06666666667,3363491,0.000323195949288007,"Cardiopulmonary","Female",-7.50103757910948,-7.37263528729393,-10.6262826102076,-3.92276663560695,-14.9361087004886,-14.6731151400534,-21.1131208844061,-7.81226787647725,"Nov","Indiana","IN",-0.00700820844799803,-0.00372886562320052,-0.0101010290971555
"649",2,11,19,2016,510,527,1575574,0.000334481274760818,"Cardiopulmonary","Female",-2.89005393126611,-2.8696033656826,-4.73418346635726,-0.948094278324465,-5.754211614293,-5.70888898860641,-9.41299044340937,-1.87254947651597,"Nov","Iowa","IA",-0.00562667326604431,-0.0018590083888715,-0.00928271267913188
"650",2,1,12,2016,3510,3510,10468879.0458721,0.000335279449176939,"Cardiopulmonary","Female",-42.9491022697747,-43.1741038088589,-54.1392573342847,-31.2470102091555,-85.3290358190831,-85.7519673937805,-107.389008117291,-62.1454230246874,"Jan","Florida","FL",-0.0123003144754584,-0.0089022821108705,-0.0154242898388275
"651",2,11,20,2016,446,460.866666666667,1459530,0.000315763750431075,"Cardiopulmonary","Female",-2.13574127814119,-2.13036118484817,-3.74552640450132,-0.556063031822289,-4.25241422023283,-4.23839431558772,-7.43712411641754,-1.10554972083941,"Nov","Kansas","KS",-0.00477659458486138,-0.00124677809825625,-0.00839804126569803
"652",2,11,21,2016,790,816.333333333334,2250421,0.000362746940831664,"Cardiopulmonary","Female",-4.77886679730124,-4.7750251277347,-7.43106402037727,-2.13811354378518,-9.50299914182557,-9.50272120818957,-14.7705933554912,-4.25364483798129,"Nov","Kentucky","KY",-0.00604433560472747,-0.0027064728402344,-0.00940641015237629
"653",2,11,22,2016,764,789.466666666666,2392296,0.000330003756502818,"Cardiopulmonary","Female",-7.68582256129534,-7.72576603546304,-10.7254233372692,-4.80262092020945,-15.2606913181735,-15.3380715667904,-21.2589618911642,-9.53607619143496,"Nov","Louisiana","LA",-0.0101122592087213,-0.00628615303692336,-0.0140385122215565
"654",2,11,23,2016,219,226.3,678894,0.000333336279301335,"Cardiopulmonary","Female",-1.44732505875577,-1.45324343732925,-2.6734634374592,-0.264647678143598,-2.86858691916878,-2.878587653035,-5.30770958363098,-0.515324344340021,"Nov","Maine","ME",-0.00663581478232536,-0.00120843688650045,-0.0122075956048365
"655",2,11,24,2016,836,863.866666666666,3101981,0.000278488703401686,"Cardiopulmonary","Female",-3.40763429482373,-3.42625297652451,-6.66516266300465,-0.365950038154038,-6.75718922902268,-6.80315621513351,-13.2410138649122,-0.702687926800718,"Nov","Maryland","MD",-0.00409838872790013,-0.000437739280088562,-0.00797268261124958
"656",2,11,25,2016,912,942.4,3506128,0.00026878653603063,"Cardiopulmonary","Female",-7.95580989456446,-7.93958636539097,-11.9972303396668,-3.8023128632854,-15.8156469030548,-15.7745442670451,-23.7831469135315,-7.55648405663345,"Nov","Massachusetts","MA",-0.00870568680415677,-0.00416920270097084,-0.013154857828582
"657",2,11,26,2016,1668,1723.6,5043554,0.000341743143822789,"Cardiopulmonary","Female",-7.12428965019662,-7.14132608708698,-12.5779248839475,-1.93989430460963,-14.1875412590043,-14.2230389516555,-25.0431057772693,-3.85723800332639,"Nov","Michigan","MI",-0.00428137055580754,-0.00116300617782352,-0.00754072235248649
"658",2,11,27,2016,596,615.866666666667,2772322,0.000222148317066584,"Cardiopulmonary","Female",-4.17267026942013,-4.18319895365553,-6.11133285631937,-2.18590921009776,-8.30604430799695,-8.3249211298445,-12.1474208602074,-4.3555855721763,"Nov","Minnesota","MN",-0.00701879019069721,-0.00366763290284859,-0.0102539141884553
"659",2,11,28,2016,566,584.866666666668,1539934,0.00037979982691899,"Cardiopulmonary","Female",-6.43798720706693,-6.44071778758751,-8.53290760939378,-4.16704323445182,-12.7792173661198,-12.7918419611773,-16.9159310373961,-8.28101212457861,"Nov","Mississippi","MS",-0.0113793600487412,-0.00736226719867813,-0.0150758084971622
"660",2,11,29,2016,1032,1066.4,3100965,0.000343892949452832,"Cardiopulmonary","Female",-5.31218109145585,-5.3394011612156,-8.71705097660107,-2.10805975010583,-10.5801226964503,-10.6294150040583,-17.3295622822079,-4.20568068529032,"Nov","Missouri","MO",-0.00517383833451125,-0.0020426935563041,-0.00844675482228786
"661",2,1,13,2016,1509,1509,5266684.48707717,0.000286518017873033,"Cardiopulmonary","Female",-14.623824618302,-14.5795645107898,-18.9999206059073,-10.1276851254642,-29.0692386745123,-28.9722903330245,-37.6741408720398,-20.1454963346826,"Jan","Georgia","GA",-0.00966173923842931,-0.00671152095789543,-0.0125910673332719
"662",2,11,30,2016,160,165.333333333333,517745,0.000319333520040432,"Cardiopulmonary","Female",-0.524987946250576,-0.533973041760269,-1.31273110574546,0.308126685307432,-1.0395998615965,-1.05465279136853,-2.60758702659929,0.621129996583091,"Nov","Montana","MT",-0.00333733151100168,0.00192579178317145,-0.0082045694109091
"663",2,11,31,2016,272,281.066666666667,956445,0.000293866000310177,"Cardiopulmonary","Female",-0.918835593240566,-0.901250143213522,-1.89363367851417,0.193143437600299,-1.81194300802636,-1.78434698867024,-3.763180728945,0.408409536169199,"Nov","Nebraska","NE",-0.00331341964416736,0.000710086167648158,-0.00696188852394916
"664",2,11,32,2016,365,377.166666666666,1466061,0.000257265329796418,"Cardiopulmonary","Female",-1.50295601407972,-1.52235626354316,-3.39299785008432,0.414040517263174,-2.98013396290749,-3.01287936299749,-6.73800424693476,0.850327299576993,"Nov","Nevada","NV",-0.00417083907820043,0.00113435758154294,-0.00929588452077895
"665",2,11,33,2016,168,173.6,673935,0.000257591607499239,"Cardiopulmonary","Female",-1.41268662714458,-1.41923709348303,-2.38771654449339,-0.523252240613903,-2.80914402204621,-2.81967334827532,-4.73361702548285,-1.03987586622085,"Nov","New Hampshire","NH",-0.00844783984216088,-0.00311459667032085,-0.0142125984791273
"666",2,11,34,2016,1357,1402.23333333333,4576725,0.000306383567580166,"Cardiopulmonary","Female",-13.9450484900442,-13.9248084945071,-18.9973343909702,-8.64836241640743,-27.7443798591501,-27.6884004049262,-37.71456677209,-17.2324904791516,"Nov","New Jersey","NJ",-0.0102614653607274,-0.00637314842771365,-0.0139995094996096
"667",2,11,35,2016,241,249.033333333333,1050352,0.000237095119858232,"Cardiopulmonary","Female",-1.51485446999416,-1.49961447513461,-2.92443682894289,-0.0453658680325221,-3.00295336426778,-2.97574715952801,-5.80371658559438,-0.0656123215294398,"Nov","New Mexico","NM",-0.00622246670180335,-0.000188240116317519,-0.0121345926512153
"668",2,11,36,2016,3019,3119.63333333333,10157924,0.000307113277608036,"Cardiopulmonary","Female",-22.9463923773323,-22.7973757188555,-34.1642627710716,-12.1220751815943,-45.6804246384977,-45.3756607358986,-67.8736752290911,-24.1401813569922,"Nov","New York","NY",-0.00755130033748113,-0.00401526173620216,-0.0113164169496759
"669",2,11,37,2016,1436,1483.86666666667,5213836,0.000284601714873016,"Cardiopulmonary","Female",-12.0344505798929,-12.1237815894771,-17.4152497150456,-7.26237897905354,-23.9216289408138,-24.0992815513591,-34.5874352265858,-14.4630817966556,"Nov","North Carolina","NC",-0.00844274483946873,-0.00505736697705679,-0.0121276112221766
"670",2,11,38,2016,90,93,368978,0.00025204754755026,"Cardiopulmonary","Female",-0.231993152355726,-0.224855463030861,-0.655771444034777,0.209193309530669,-0.456633548412742,-0.443878785418621,-1.30314267120722,0.422852631353227,"Nov","North Dakota","ND",-0.00249839403367623,0.00232437010589632,-0.00728634937816419
"671",2,11,39,2016,2005,2071.83333333333,5922679,0.000349813544399981,"Cardiopulmonary","Female",-11.4359746632587,-11.5034316796095,-17.9505823570588,-5.18500815232273,-22.7755233347608,-22.9079602572516,-35.7092345860651,-10.3233379010545,"Nov","Ohio","OH",-0.00573737240878281,-0.00258603897871458,-0.00895290890626373
"672",2,11,4,2016,779,804.966666666667,3488176,0.000230770083466736,"Cardiopulmonary","Female",-1.75929607979666,-1.79494815558885,-5.47448741011352,1.75787915255618,-3.46985531720029,-3.54511941443231,-10.8616671298146,3.54253250590288,"Nov","Arizona","AZ",-0.00230416964773921,0.00225658427799253,-0.00702758332492107
"673",2,11,40,2016,729,753.3,1979658,0.000380520271683291,"Cardiopulmonary","Female",-3.76205251615781,-3.73316053129559,-6.30601650089742,-1.20923220022889,-7.48490610755846,-7.42835753237119,-12.5496472278522,-2.39377208639708,"Nov","Oklahoma","OK",-0.00512093351343702,-0.00165875473282426,-0.00865022839629276
"674",2,11,41,2016,528,545.6,2066455,0.000264027041479248,"Cardiopulmonary","Female",-4.35628014993057,-4.34242206366043,-6.9024153719701,-1.72767744643735,-8.6374347716682,-8.59747145951094,-13.6953027065806,-3.39351996512391,"Nov","Oregon","OR",-0.00822428421147808,-0.00327211637582832,-0.013072756386307
"675",2,11,42,2016,2265,2340.5,6523033,0.000358805482051064,"Cardiopulmonary","Female",-19.3878109210112,-19.49918190027,-26.9504127026303,-12.1572167413878,-38.5857800416663,-38.7896427292222,-53.566295890532,-24.2438213124578,"Nov","Pennsylvania","PA",-0.00860891033124501,-0.00536742460988423,-0.0118986369548037
"676",2,11,44,2016,169,174.633333333333,543345,0.00032140414162886,"Cardiopulmonary","Female",-1.50150596950493,-1.49555953214608,-2.57102966265332,-0.492261050807506,-2.98459915401419,-2.96929335298325,-5.08969998527393,-0.979080646371648,"Nov","Rhode Island","RI",-0.00884946468725494,-0.00291278728288465,-0.015213193270138
"677",2,11,45,2016,758,783.266666666667,2553185,0.000306780224177514,"Cardiopulmonary","Female",-7.8465330033807,-7.85117608346449,-10.8827556385718,-4.74575451937203,-15.5960596251649,-15.6013408156156,-21.6075285198496,-9.45196513783083,"Nov","South Carolina","SC",-0.0103577520890033,-0.00626088986724542,-0.0143571974123638
"678",2,11,46,2016,141,145.7,429182,0.000339483016529118,"Cardiopulmonary","Female",-0.157835425729727,-0.164535067571821,-0.85507990000262,0.504416974836807,-0.296229908353792,-0.31352174616827,-1.69782278736907,1.03077726584886,"Nov","South Dakota","SD",-0.00116691537284979,0.00357742535345253,-0.00606439645391929
"679",2,11,47,2016,1117,1154.23333333333,3408679,0.000338616024956686,"Cardiopulmonary","Female",-9.33362787469295,-9.41720020168724,-13.0651791663928,-5.86552545594301,-18.5771428677039,-18.7351441310121,-25.9585321265267,-11.6939396786211,"Nov","Tennessee","TN",-0.00843079695764301,-0.00525114185849866,-0.0116966689045594
"680",2,11,48,2016,2934,3031.8,14031164,0.000216076157330924,"Cardiopulmonary","Female",-26.9902750899978,-27.021466450621,-36.8478985541542,-16.8080696297073,-53.6921328719293,-53.7443556338317,-73.2221770541201,-33.4801495365614,"Nov","Texas","TX",-0.00920977043306784,-0.00572872175518312,-0.0125589292958944
"681",2,11,49,2016,238,245.933333333333,1515323,0.000162297631154106,"Cardiopulmonary","Female",-0.484360813708218,-0.498780362018129,-1.71064390485094,0.729818385467407,-0.947123843884609,-0.975086263683888,-3.38281093126599,1.48236036028785,"Nov","Utah","UT",-0.00209571580679886,0.0030664638044849,-0.00718757943214679
"682",2,11,5,2016,548,566.266666666667,1520375,0.000372451971827126,"Cardiopulmonary","Female",-3.86411353037651,-3.81404828594649,-5.95797043360246,-1.64420559154225,-7.68098752134276,-7.57616430776357,-11.8231255819937,-3.25960617240453,"Nov","Arkansas","AR",-0.00695994212763959,-0.0030003751670479,-0.0108722088204424
"683",2,11,50,2016,79,81.6333333333333,316128,0.00025822873435233,"Cardiopulmonary","Female",-0.577915754009142,-0.584950794241754,-1.10603664167111,-0.0789913110956855,-1.14852855368771,-1.1602503998576,-2.19137895035542,-0.155510739880632,"Nov","Vermont","VT",-0.00740444043343992,-0.000999890013869437,-0.0140004638186217
"684",2,11,51,2016,1082,1118.06666666667,4274994,0.00026153642944684,"Cardiopulmonary","Female",-7.12309464300677,-7.14694230602901,-11.2125414510657,-3.18936118479749,-14.1864967306261,-14.2252031425509,-22.3000379296544,-6.35099868378598,"Nov","Virginia","VA",-0.00660530712202312,-0.00294765359038585,-0.0103627924686374
"685",2,11,53,2016,790,816.333333333334,3646600,0.000223861496553868,"Cardiopulmonary","Female",-8.11744961695461,-8.19061328892176,-11.4220524002905,-5.01970766758022,-16.1320997190938,-16.2740225754731,-22.6410110315048,-9.99237855742852,"Nov","Washington","WA",-0.0103678649226858,-0.00635406033870914,-0.0144582941775829
"686",2,11,54,2016,347,358.566666666666,925159,0.000387573018980161,"Cardiopulmonary","Female",-1.44197239378049,-1.42341435289663,-2.81821160099363,0.0105846116447646,-2.87372129315216,-2.83298128887665,-5.61104314772749,0.0263794427933259,"Nov","West Virginia","WV",-0.00410205865388079,3.05032035872179e-05,-0.00812164726511133
"687",2,11,55,2016,873,902.1,2905282,0.000310503421010422,"Cardiopulmonary","Female",-6.19342900896167,-6.19630198515951,-9.39941086052408,-2.91634325832313,-12.328773084317,-12.3315699171275,-18.6825075536786,-5.80994914045145,"Nov","Wisconsin","WI",-0.00709771132320677,-0.00334059937952248,-0.0107667936546668
"688",2,11,56,2016,72,74.4,286559,0.000259632396818805,"Cardiopulmonary","Female",-0.241865909083879,-0.244964681963651,-0.736230831187867,0.278226629529049,-0.474437695380358,-0.480193394842669,-1.45613734315395,0.56465837778163,"Nov","Wyoming","WY",-0.00340228724949516,0.00386425874345902,-0.0102254282109426
"689",2,1,16,2016,229,229,833928.839396764,0.00027460376615066,"Cardiopulmonary","Female",-0.856608369959129,-0.88050730779855,-2.14817273349842,0.356859031148638,-1.68907233188443,-1.73304015514782,-4.26065288305874,0.733697201032773,"Jan","Idaho","ID",-0.00384501007772293,0.00155833638056174,-0.0093806669585084
"690",2,11,6,2016,4285,4427.83333333333,19756656,0.000224118562034655,"Cardiopulmonary","Female",-35.6741851510733,-35.5861211482184,-50.6044080492297,-20.498026176827,-70.97501973203,-70.8173126267206,-100.50753441101,-40.8463479707052,"Nov","California","CA",-0.00830481240331819,-0.00478367005293512,-0.0118096634887351
"691",2,1,17,2016,1969,1969,6524548.00125541,0.000301783357195186,"Cardiopulmonary","Female",-15.1085937717452,-15.0556840058408,-20.145174096533,-10.0857832827151,-30.0892563897545,-29.9745571534917,-40.0511593637131,-20.1006058128573,"Jan","Illinois","IL",-0.00764636059209792,-0.00512228709127225,-0.0102311701861519
"692",2,1,18,2016,1186,1186,3361028.68389668,0.000352868157800125,"Cardiopulmonary","Female",-9.3624629516877,-9.29062840598876,-12.1750604218194,-5.95729143107248,-18.6317973606412,-18.4858965140766,-24.2008227353289,-11.8611241069993,"Jan","Indiana","IN",-0.00783358212983876,-0.00502301132468169,-0.0102656495968123
"693",2,11,8,2016,556,574.533333333333,2754727,0.000208562711779909,"Cardiopulmonary","Female",-1.57160867186082,-1.53697108537518,-3.77334881649371,0.797693539454195,-3.11787685055481,-3.05474638989502,-7.51062360597292,1.60482771701426,"Nov","Colorado","CO",-0.00276433648448774,0.00143470061052913,-0.00678659859081603
"694",2,1,19,2016,593,593,1573980.57114471,0.000376751791522261,"Cardiopulmonary","Female",-3.58939799648655,-3.59592962203113,-5.3595677719319,-1.87892577335244,-7.14511548672814,-7.16025355866544,-10.663332522265,-3.74671887269815,"Jan","Iowa","IA",-0.00606396226312164,-0.00316850889266854,-0.00903805695098128
"695",2,11,9,2016,501,517.7,1830837,0.000282766843798765,"Cardiopulmonary","Female",-4.32565341039928,-4.32496636895809,-6.6415751825627,-2.08281619772646,-8.60397342320658,-8.59729970075315,-13.1612373440846,-4.1465646630848,"Nov","Connecticut","CT",-0.00863266740310996,-0.00415731775993306,-0.0132566370909435
"696",2,1,20,2016,468,468,1458850.28872234,0.000320800567143785,"Cardiopulmonary","Female",-2.80590695548784,-2.82995615486447,-4.33748027763532,-1.38090875967163,-5.5841435260642,-5.62431150661474,-8.6204389326402,-2.75136790494681,"Jan","Kansas","KS",-0.00604691486082152,-0.0029506597428881,-0.00926812025135751
"697",2,1,21,2016,856,856,2248518.04668514,0.000380695187775767,"Cardiopulmonary","Female",-6.5999272416164,-6.62515976282755,-9.22563431841029,-3.92916468499509,-13.138342325186,-13.1808464626056,-18.3313197026987,-7.82976209513112,"Jan","Kentucky","KY",-0.00773967262012564,-0.00459014566004099,-0.0107776101850587
"698",2,12,1,2016,1083,1083,2507714,0.000431867429858429,"Cardiopulmonary","Female",-9.42383087157517,-9.41611105377622,-12.8132740678746,-6.101822348045,-18.7117299862604,-18.6890537684518,-25.3764515917819,-12.0964754946129,"Dec","Alabama","AL",-0.00869447004042125,-0.00563418499357802,-0.011831277994344
"699",2,12,10,2016,140,140,491395,0.000284903183793079,"Cardiopulmonary","Female",-0.781344398798932,-0.754483655078187,-1.5892894595568,0.0579752555594746,-1.54094280730041,-1.4917233712941,-3.14363143484261,0.123503196938023,"Dec","Delaware","DE",-0.00538916896484419,0.000414108968281961,-0.0113520675682629
"700",2,12,11,2016,96,96,357940,0.000268201374532044,"Cardiopulmonary","Female",-0.460296207135659,-0.462347673568794,-1.05016747838362,0.101033142965843,-0.90813934365205,-0.910711192258688,-2.08492753995714,0.213603504763023,"Dec","District of Columbia","DC",-0.00481612159967494,0.00105242857256086,-0.010939244566496
"701",2,12,12,2016,3454,3454,10542288,0.000327632862999,"Cardiopulmonary","Female",-33.6087539086836,-33.6371865315464,-44.9749127579265,-22.0845737809758,-66.8583582898901,-66.890000896681,-89.3172715337458,-43.999567790617,"Dec","Florida","FL",-0.0097386179882879,-0.00639391250173012,-0.0130211096577668
"702",2,12,13,2016,1538,1538,5289906,0.000290742406386805,"Cardiopulmonary","Female",-11.8568685822866,-11.8209610437142,-16.04890986486,-7.7763969381516,-23.5974835287313,-23.5195302032433,-31.8909899568789,-15.4898844184723,"Dec","Georgia","GA",-0.00768593045755148,-0.00505617486225722,-0.0104349218887256
"703",2,12,16,2016,246,246,839608,0.000292993873331364,"Cardiopulmonary","Female",-0.735044665888973,-0.729298026269409,-1.96360440225377,0.601204376379811,-1.45662023274899,-1.44229447929102,-3.90060906461602,1.21255002513371,"Dec","Idaho","ID",-0.00296462612304638,0.00244392022918622,-0.00798213171647874
"704",2,12,17,2016,2047,2047,6509748,0.000314451496432734,"Cardiopulmonary","Female",-10.7052855959185,-10.6574700176865,-15.4305449502802,-5.45517956491637,-21.3269431656634,-21.2362427953342,-30.7234827697042,-10.8796787370776,"Dec","Illinois","IL",-0.00520638496223082,-0.00266496314846916,-0.00753812650233522
"705",2,12,18,2016,1165,1165,3363491,0.000346366319993126,"Cardiopulmonary","Female",-7.3507705871895,-7.36369150184375,-10.3594444625028,-4.33782337943232,-14.6420749098428,-14.6634100375963,-20.6108061455881,-8.64893213405379,"Dec","Indiana","IN",-0.00632076523763412,-0.0037234535445771,-0.00889222700644016
"706",2,12,19,2016,575,575,1575574,0.000364946362405066,"Cardiopulmonary","Female",-2.63887617774395,-2.60948608707615,-4.34560033930905,-0.884831230653043,-5.25399134928625,-5.19435355415958,-8.65083583117354,-1.75674868068129,"Dec","Iowa","IA",-0.00453823667317591,-0.00153883692287486,-0.007557565807494
"707",2,1,22,2016,803,803,2389953.94853099,0.000335989737582004,"Cardiopulmonary","Female",-9.86339551454904,-9.8467708189624,-12.6908267436837,-6.85413115936743,-19.5735164131507,-19.5365892913741,-25.1507714352868,-13.6243032238181,"Jan","Louisiana","LA",-0.0122624792266032,-0.00853565524205159,-0.0158042674267542
"708",2,12,20,2016,522,522,1459530,0.000357649380279953,"Cardiopulmonary","Female",-2.31250340690083,-2.31353480513522,-3.99238793792795,-0.682401789615691,-4.59034099364326,-4.59924000434545,-7.93816547447685,-1.3510223703064,"Dec","Kansas","KS",-0.00443205901366901,-0.00130728312186914,-0.00764825275465125
"709",2,12,21,2016,848,848,2250421,0.000376818381982749,"Cardiopulmonary","Female",-4.95342447668955,-4.93292378751703,-7.42150691189598,-2.34529923187342,-9.86370351918485,-9.82278826515497,-14.768831939428,-4.66905728162401,"Dec","Kentucky","KY",-0.00581712710792103,-0.00276568305645451,-0.00875177701874526
"710",2,12,22,2016,774,774,2392296,0.000323538558773663,"Cardiopulmonary","Female",-7.55528762259171,-7.57310257838239,-10.4594958456483,-4.70516748923929,-15.0106205241418,-15.0413958240084,-20.7458652694376,-9.35333073846988,"Dec","Louisiana","LA",-0.009784370256308,-0.00607902776387505,-0.0135135605240934
"711",2,12,23,2016,230,230,678894,0.000338786320102991,"Cardiopulmonary","Female",-1.32027852211437,-1.30900886968213,-2.37305910985545,-0.23506478654893,-2.62357320192273,-2.59792931514799,-4.71137175647578,-0.462775759749302,"Dec","Maine","ME",-0.00569134291166142,-0.0010220208110823,-0.0103176483037193
"712",2,12,24,2016,874,874,3101981,0.000281755433060357,"Cardiopulmonary","Female",-2.69367550777339,-2.70859306909464,-5.59462084768201,0.159114229581178,-5.34887761167697,-5.38313517888884,-11.1376310675455,0.363299763290863,"Dec","Maryland","MD",-0.00309907673809455,0.00018205289425764,-0.0064011680179428
"713",2,12,25,2016,985,985,3506128,0.000280936691415716,"Cardiopulmonary","Female",-6.01216430802535,-6.05739653063295,-9.36239578048694,-2.56493342823905,-11.9680928926977,-12.0551527795167,-18.6188527111124,-5.11394397260492,"Dec","Massachusetts","MA",-0.00614964114785071,-0.00260399332816147,-0.00950497033551974
"714",2,12,26,2016,1871,1871,5043554,0.00037096856700652,"Cardiopulmonary","Female",-7.70138871115666,-7.70855158204439,-12.9068103580229,-2.47277089366271,-15.3437186144435,-15.3639903821118,-25.7118432177258,-4.92709595710904,"Dec","Michigan","MI",-0.00412001687976718,-0.00132163062194693,-0.00689834866810416
"715",2,12,27,2016,677,677,2772322,0.000244199627604586,"Cardiopulmonary","Female",-3.05264247414342,-3.05054747653093,-4.84748362816877,-1.30365889096446,-6.08306743353277,-6.07696014173783,-9.6527302876161,-2.59644358602677,"Dec","Minnesota","MN",-0.00450597854731304,-0.00192564090245859,-0.00716024169596569
"716",2,12,28,2016,664,664,1539934,0.000431187310625001,"Cardiopulmonary","Female",-7.37582601847965,-7.4042806460777,-9.5907464275216,-5.21495571506348,-14.6537072808134,-14.7075337799063,-19.0224819078757,-10.3748112281748,"Dec","Mississippi","MS",-0.0111510250693941,-0.0078538489684691,-0.0144438952221711
"717",2,12,29,2016,1201,1201,3100965,0.000387298792472666,"Cardiopulmonary","Female",-5.26155046708314,-5.32228185454048,-8.71511781436111,-2.07999946933641,-10.4890997708151,-10.6022186932666,-17.3491552100437,-4.11734445622788,"Dec","Missouri","MO",-0.00443154192717775,-0.0017318896497389,-0.00725655105275696
"718",2,1,23,2016,234,234,678518.797796336,0.000344868853685373,"Cardiopulmonary","Female",-1.69097985026062,-1.67333603935111,-2.69839243624125,-0.564351348433827,-3.35573310256108,-3.32110478125132,-5.35032005007032,-1.11118753523086,"Jan","Maine","ME",-0.00715100871517569,-0.00241175789928986,-0.0115315916078686
"719",2,12,30,2016,187,187,517745,0.000361181662787666,"Cardiopulmonary","Female",-0.361455120875505,-0.36089722128541,-1.23073840385635,0.474709487546683,-0.708078553321969,-0.706108807010709,-2.43365658820615,0.970602400144439,"Dec","Montana","MT",-0.00192993166462786,0.00253855340934055,-0.00658148879067565
"720",2,12,31,2016,320,320,956445,0.000334572296368322,"Cardiopulmonary","Female",-0.887609388639849,-0.891333825749512,-2.02870074944136,0.232749674593378,-1.76079953611596,-1.7700870241742,-4.03891374900784,0.473904166929998,"Dec","Nebraska","NE",-0.00278541820546723,0.000727342733104307,-0.00633968984200426
"721",2,12,32,2016,431,431,1466061,0.000293985038821713,"Cardiopulmonary","Female",-1.53124984973304,-1.49750522261217,-3.54398034490656,0.619788328039369,-3.02552925470855,-2.96611775040975,-7.02279215606057,1.2596697728294,"Dec","Nevada","NV",-0.00347449007566628,0.00143802396296837,-0.00822269221556046
"722",2,12,33,2016,187,187,673935,0.000277474830658743,"Cardiopulmonary","Female",-1.31048067271861,-1.31952836875728,-2.1908026436806,-0.492856182450654,-2.60743546341344,-2.6215844550159,-4.3534748706168,-0.980318689826113,"Dec","New Hampshire","NH",-0.00705630143720471,-0.00263559455855965,-0.0117155221587198
